id,nombre_act,codigo_act,latitud,longitud
8177229,Comercio al por menor de artículos usados,466410,20.62390123,-100.44670928
8077787,Comercio al por menor de artículos usados,466410,20.58670773,-100.408489
3582923,Comercio al por menor de artículos usados,466410,20.65247866,-100.39975277
3597137,Comercio al por menor de artículos usados,466410,20.56216161,-100.38583679
3544000,Comercio al por menor de artículos usados,466410,20.56769561,-100.38724974
8339189,Comercio al por menor de artículos usados,466410,20.65229708,-100.45269383
9198119,Comercio al por menor de artículos usados,466410,20.62585892,-100.44589573
8045577,Comercio al por menor de artículos usados,466410,20.64156252,-100.46158717
3566690,Comercio al por menor de artículos usados,466410,20.62825776,-100.41196067
3593830,Comercio al por menor de artículos usados,466410,20.59793152,-100.40560216
3610571,Comercio al por menor de artículos usados,466410,20.63932288,-100.46099598
8079275,Comercio al por menor de artículos usados,466410,20.61526147,-100.41927529
8079279,Comercio al por menor de artículos usados,466410,20.61614351,-100.41993137
3591949,Comercio al por menor de artículos usados,466410,20.61235193,-100.43633456
8161940,Comercio al por menor de bisutería y accesorios de vestir,463215,20.60142479,-100.44918008
3609993,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.64424293,-100.44696797
3557165,Comercio al por menor de artículos usados,466410,20.39046876,-99.99262846
3577918,Comercio al por menor de artículos usados,466410,20.38640064,-99.96503517
3583546,Comercio al por menor de artículos usados,466410,20.64702489,-100.39911607
8338900,Comercio al por menor de artículos usados,466410,20.65230066,-100.45056726
8283201,Comercio al por menor de artículos usados,466410,20.18123273,-100.13544873
3606296,Comercio al por menor de artículos usados,466410,20.59937582,-100.39373275
8253008,Comercio al por menor de artículos usados,466410,20.37993672,-99.94274615
8256722,Comercio al por menor de artículos usados,466410,20.55052167,-100.41373499
3584841,Comercio al por menor de artículos usados,466410,20.70765505,-100.4596274
8822785,Comercio al por menor de artículos usados,466410,20.6057259,-100.42908215
8252911,Comercio al por menor de artículos usados,466410,20.38567454,-99.95948673
3576882,Comercio al por menor de artículos usados,466410,20.38674171,-99.95909114
8162282,Comercio al por menor de artículos usados,466410,20.60736716,-100.43167043
8294203,Comercio al por menor de artículos usados,466410,20.39233745,-99.99509604
3599968,Comercio al por menor de artículos usados,466410,20.55549727,-100.40214068
8078280,Comercio al por menor de artículos usados,466410,20.5917161,-100.40348014
8892326,Comercio al por menor de artículos usados,466410,20.57231231,-100.39285981
8091736,Comercio al por menor de artículos usados,466410,20.64677211,-100.40467136
8570157,Comercio al por menor de artículos usados,466410,20.51169229,-99.8828873
8045515,Comercio al por menor de artículos usados,466410,20.64209828,-100.47117175
3572844,Comercio al por menor de artículos usados,466410,20.49879633,-99.92750111
8850865,Comercio al por menor de artículos usados,466410,20.46616104,-99.99035431
8045821,Comercio al por menor de artículos usados,466410,20.63812083,-100.44669094
8256614,Comercio al por menor de artículos usados,466410,20.55364509,-100.41232999
3545025,Comercio al por menor de artículos usados,466410,20.56649256,-100.39120898
8686108,Comercio al por menor de artículos usados,466410,20.5213596,-99.89258303
8177220,Comercio al por menor de ropa de cuero y piel y de otros artículos de estos materiales,463216,20.62274439,-100.44534644
8851374,Comercio al por menor de artículos usados,466410,20.18590296,-100.14529881
8822751,Comercio al por menor de artículos de perfumería y cosméticos,465111,20.5972602,-100.40669389
3579144,Comercio al por menor de artículos usados,466410,20.38372554,-99.99306411
3612566,Comercio al por menor de artículos usados,466410,20.62022081,-100.44718991
3583629,Comercio al por menor de artículos usados,466410,20.6478865,-100.40243
3604619,Comercio al por menor de artículos usados,466410,20.60216593,-100.39504134
3596841,Comercio al por menor de artículos usados,466410,20.56731665,-100.38849131
8748737,Comercio al por menor de artículos usados,466410,20.64675915,-100.4031627
8455190,Comercio al por menor de artículos usados,466410,20.91210041,-99.56611504
8851355,Comercio al por menor de artículos usados,466410,20.53611586,-100.40976653
3602551,Comercio al por menor de artículos usados,466410,20.52337702,-100.43808179
8238297,Comercio al por menor de artículos usados,466410,20.37671269,-99.96730266
9190071,Comercio al por menor de artículos usados,466410,20.56766926,-100.38707
3606573,Comercio al por menor de artículos usados,466410,20.3789911,-99.99127723
3544301,Comercio al por menor de artículos de perfumería y cosméticos,465111,20.56641287,-100.38470634
8709864,Comercio al por menor de artículos usados,466410,20.38749752,-99.98073995
8294106,Comercio al por menor de bicicletas,465213,20.38847701,-99.99377285
3571866,Comercio al por menor de artículos usados,466410,20.51804461,-99.8951853
8091537,Comercio al por menor de artículos usados,466410,20.64878886,-100.38657738
3545031,Comercio al por menor de artículos usados,466410,20.56348866,-100.38997524
3546166,Comercio al por menor de artículos usados,466410,20.60533658,-100.43123772
8255862,Comercio al por menor de artículos usados,466410,20.54321376,-100.44319434
8569679,Comercio al por menor de artículos usados,466410,20.52326388,-99.90618805
8735324,Comercio al por menor de artículos usados,466410,20.40579475,-99.99045264
8078560,Comercio al por menor de libros,465312,20.59257586,-100.39471334
3560770,Comercio al por menor de artículos usados,466410,20.59096705,-100.39789146
3583594,Comercio al por menor de artículos usados,466410,20.64814707,-100.40407432
8147585,Comercio al por menor de artículos usados,466410,20.37618887,-99.96175659
8293617,Comercio al por menor de artículos usados,466410,20.39024147,-99.99302287
8710119,Comercio al por menor de artículos usados,466410,20.38510529,-99.98972191
8237255,Comercio al por menor de regalos,465912,20.47890873,-100.16321289
3583587,Comercio al por menor de discos y casetes,465211,20.64838151,-100.40404324
3580179,Comercio al por menor de plantas y flores naturales,466312,20.38747422,-100.00209953
9074961,Comercio al por menor de artículos usados,466410,20.39009495,-99.99926814
3572112,Comercio al por menor de artículos usados,466410,20.52755473,-99.90157859
8748538,Comercio al por menor de artículos usados,466410,20.6476636,-100.38504242
8951250,Comercio al por menor de artículos usados,466410,20.18772284,-100.14475
3569893,Comercio al por menor de artículos usados,466410,20.69568721,-99.8200219
8255496,Comercio al por menor de artículos usados,466410,20.55515173,-100.41659337
3601327,Comercio al por menor de artículos usados,466410,20.52807268,-100.46366064
8147729,Comercio al por menor de artículos usados,466410,20.60957683,-100.10269541
8838731,Comercio al por menor de artículos usados,466410,20.6526776,-100.38596965
8162029,Comercio al por menor de artículos usados,466410,20.6219339,-100.47618044
3582111,Comercio al por menor de artículos usados,466410,20.76030869,-100.42909439
3607079,Comercio al por menor de artículos usados,466410,20.74446239,-100.44827286
8078086,Comercio al por menor de artículos usados,466410,20.5957028,-100.3993937
3588804,Comercio al por menor de artículos usados,466410,20.60299771,-100.39389377
3604103,Comercio al por menor de artículos usados,466410,20.60382988,-100.39542432
3550012,Comercio al por menor de artículos usados,466410,20.51026886,-99.88410066
8147032,Comercio al por menor de artículos usados,466410,20.53537797,-99.89492232
8293991,Comercio al por menor de artículos usados,466410,20.38739194,-100.00191576
8710260,Comercio al por menor de artículos usados,466410,20.37616247,-99.95924091
8851608,Comercio al por menor de artículos usados,466410,20.37574255,-99.96010991
8252333,Comercio al por menor de artículos usados,466410,20.43864306,-99.9854454
8252389,Comercio al por menor de artículos usados,466410,20.4390779,-99.98716609
8793902,Comercio al por menor de artículos usados,466410,20.38275397,-99.94043551
8161846,Comercio al por menor de artículos usados,466410,20.58902866,-100.37969785
3589674,Comercio al por menor de artículos usados,466410,20.59040684,-100.37904628
3589701,Comercio al por menor de artículos usados,466410,20.59040688,-100.38104375
3612454,Comercio al por menor de artículos usados,466410,20.62185724,-100.44460621
3587438,Comercio al por menor de artículos usados,466410,20.62140165,-100.44633168
8793264,Comercio al por menor de artículos usados,466410,20.52707548,-99.90168385
8792917,Comercio al por menor de artículos usados,466410,20.52874846,-99.90178204
9077591,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.3934558,-99.99602169
8177347,Comercio al por menor de artículos usados,466410,20.62350545,-100.44543019
8951161,Comercio al por menor de artículos usados,466410,20.55433187,-100.38720854
3602886,Comercio al por menor de artículos usados,466410,20.19354682,-100.15025689
9207655,Comercio al por menor de artículos usados,466410,20.56075933,-100.37722233
3596939,Comercio al por menor de artículos usados,466410,20.56641287,-100.38470634
8079239,Comercio al por menor de artículos usados,466410,20.6255157,-100.40608289
3595817,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.57145259,-100.39339005
9104711,Comercio al por menor de artículos usados,466410,21.13357356,-99.62438092
3578106,Comercio al por menor de artículos usados,466410,20.3863319,-99.97723949
9124675,Comercio al por menor de artículos usados,466410,20.60264184,-100.3935675
3565001,Comercio al por menor de artículos usados,466410,20.3821049,-99.96050547
3565119,Comercio al por menor de artículos usados,466410,20.38629982,-99.96188384
8147836,Comercio al por menor de artículos usados,466410,20.69644232,-99.81631704
8177130,Comercio al por menor de artículos usados,466410,20.561453,-100.39793024
8092294,Comercio al por menor de artículos usados,466410,20.63157493,-100.38570117
3586540,Comercio al por menor de artículos usados,466410,20.63613845,-100.4591784
8686130,Comercio al por menor de artículos usados,466410,20.52662975,-99.90150769
8045695,Comercio al por menor de artículos usados,466410,20.63576284,-100.45630652
8178043,Comercio al por menor de artículos usados,466410,20.5688057,-100.38312184
8553617,Comercio al por menor de artículos usados,466410,20.68903586,-99.81365464
8597390,Comercio al por menor de artículos usados,466410,20.78297868,-100.05008535
3569847,Comercio al por menor de artículos usados,466410,20.69787042,-99.81649001
8146960,Comercio al por menor de artículos usados,466410,20.69555805,-99.81970855
8748153,Comercio al por menor de artículos usados,466410,20.523901,-100.44501568
8255256,Comercio al por menor de artículos usados,466410,20.52363784,-100.44399279
8092025,Comercio al por menor de artículos usados,466410,20.65116692,-100.39314757
8047849,Comercio al por menor de artículos usados,466410,20.74640151,-100.44103444
3589263,Comercio al por menor de artículos usados,466410,20.59769058,-100.38692516
3588805,Comercio al por menor de artículos usados,466410,20.60248303,-100.3935461
3605937,Comercio al por menor de artículos usados,466410,20.38697117,-99.98861578
8238183,Comercio al por menor de artículos usados,466410,20.37583973,-99.9611272
3577372,Comercio al por menor de artículos usados,466410,20.37640447,-99.96368097
3577381,Comercio al por menor de artículos usados,466410,20.37652055,-99.96468614
3577392,Comercio al por menor de artículos usados,466410,20.37634757,-99.96319116
3577393,Comercio al por menor de artículos usados,466410,20.37636081,-99.96330816
8238446,Comercio al por menor de artículos usados,466410,20.39931814,-99.95869392
8793596,Comercio al por menor de artículos usados,466410,20.37392752,-99.96061233
3547021,Comercio al por menor de artículos usados,466410,20.39437716,-99.99601899
8293908,Comercio al por menor de artículos usados,466410,20.38592759,-99.98983428
8294087,Comercio al por menor de artículos usados,466410,20.39287194,-99.99509823
3579138,Comercio al por menor de artículos usados,466410,20.38488948,-99.99118584
3605777,Comercio al por menor de artículos usados,466410,20.38415828,-99.99084686
8239064,Comercio al por menor de artículos usados,466410,20.37484557,-99.96330612
8293675,Comercio al por menor de artículos usados,466410,20.37971803,-99.98603761
8293731,Comercio al por menor de artículos usados,466410,20.37993063,-99.98682631
8252778,Comercio al por menor de artículos usados,466410,20.38698447,-99.96216694
3567656,Comercio al por menor de artículos usados,466410,20.37500794,-99.95769406
8238443,Comercio al por menor de artículos usados,466410,20.40191333,-99.9576035
8850878,Comercio al por menor de artículos usados,466410,20.40494049,-99.95840001
3572172,Comercio al por menor de artículos usados,466410,20.56312837,-99.89375449
3586557,Comercio al por menor de artículos usados,466410,20.63466915,-100.45949221
9085842,Comercio al por menor de artículos usados,466410,20.55886077,-100.39244062
3570880,Comercio al por menor de artículos usados,466410,20.90665957,-99.93072314
3565449,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.55539803,-100.39894043
8091810,Comercio al por menor de artículos usados,466410,20.64701112,-100.39745166
8116670,Comercio al por menor de artículos usados,466410,20.61637572,-100.4154381
8161947,Comercio al por menor de artículos usados,466410,20.6045685,-100.43053487
8162007,Comercio al por menor de artículos usados,466410,20.60289845,-100.43119524
8839129,Comercio al por menor de artículos usados,466410,20.60431943,-100.43157508
8092282,Comercio al por menor de artículos usados,466410,20.63220573,-100.3942794
8177057,Comercio al por menor de artículos usados,466410,20.55604616,-100.4009322
3544309,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.56680492,-100.38664568
8735748,Comercio al por menor de artículos usados,466410,20.5348734,-100.40406415
3601001,Comercio al por menor de artículos usados,466410,20.52292901,-100.44890889
8255380,Comercio al por menor de artículos usados,466410,20.55415406,-100.4121627
8267816,Comercio al por menor de artículos usados,466410,20.18760285,-100.14724537
8838564,Comercio al por menor de artículos usados,466410,20.55734818,-100.37305742
3574455,Comercio al por menor de artículos usados,466410,20.49553816,-100.13899265
9128600,Comercio al por menor de artículos usados,466410,20.37544908,-99.95163938
3579388,Comercio al por menor de artículos usados,466410,20.38754483,-100.00231673
8838855,Comercio al por menor de artículos usados,466410,20.62012374,-100.44413496
8177989,Comercio al por menor de artículos usados,466410,20.56641287,-100.38470634
3544313,Comercio al por menor de artículos usados,466410,20.56689313,-100.38645315
9139125,Comercio al por menor de artículos usados,466410,20.56008635,-100.39121565
8091828,Comercio al por menor de artículos usados,466410,20.60452106,-100.39053604
3549589,Comercio al por menor de artículos usados,466410,20.52171671,-99.89376722
8891665,Comercio al por menor de artículos usados,466410,20.61375716,-100.44552214
8238517,Comercio al por menor de artículos usados,466410,20.3860251,-99.97476572
8709704,Comercio al por menor de artículos usados,466410,20.38022667,-99.93821618
8710223,Comercio al por menor de artículos usados,466410,20.39192233,-99.99625995
8238630,Comercio al por menor de artículos usados,466410,20.38522214,-99.97819412
8077730,Comercio al por menor de artículos usados,466410,20.60253822,-100.39499189
3577994,Comercio al por menor de artículos usados,466410,20.38849781,-99.97954629
3579330,Comercio al por menor de artículos usados,466410,20.40897732,-100.00650954
8147467,Comercio al por menor de artículos usados,466410,20.37795236,-99.95996062
8544981,Comercio al por menor de artículos usados,466410,20.39330809,-99.99394605
8239013,Comercio al por menor de artículos usados,466410,20.37637089,-99.96339737
8178040,Comercio al por menor de artículos usados,466410,20.56681981,-100.38661319
8091530,Comercio al por menor de artículos usados,466410,20.6479224,-100.38768686
8709860,Comercio al por menor de artículos usados,466410,20.38772773,-99.97844647
3580157,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.38864986,-100.0001222
3559920,"Comercio al por menor de cristalería, loza y utensilios de cocina",466114,20.40122318,-99.96110561
3587329,"Comercio al por menor de ropa, excepto de bebé y lencería",463211,20.62035299,-100.44377555
8193396,Comercio al por menor de artículos usados,466410,20.57210926,-100.39072798
8146957,Comercio al por menor de artículos usados,466410,20.6991299,-99.81635889
3601055,Comercio al por menor de artículos usados,466410,20.52558449,-100.45154503
3581576,Comercio al por menor de artículos usados,466410,20.74086489,-100.44752619
8721081,Comercio al por menor de artículos usados,466410,20.58349979,-100.39085087
8252836,Comercio al por menor de artículos usados,466410,20.38641293,-99.94257598
3610642,Comercio al por menor de artículos usados,466410,20.64145633,-100.46544873
8178395,Comercio al por menor de artículos usados,466410,20.57507058,-100.38230272
3596672,Comercio al por menor de artículos usados,466410,20.57919828,-100.35907678
8256591,Comercio al por menor de artículos usados,466410,20.56908407,-100.32367042
8153162,Comercio al por menor de artículos usados,466410,20.59327321,-100.38680451
3580719,Comercio al por menor de artículos usados,466410,20.38923882,-99.99383858
9216253,Comercio al por menor de artículos usados,466410,20.53731415,-100.40384044
8178420,Comercio al por menor de artículos usados,466410,20.57270316,-100.39347004
8070495,Comercio al por menor de artículos usados,466410,20.60467099,-100.38705314
8806317,Comercio al por menor de artículos usados,466410,20.59327321,-100.38680451
3612066,Comercio al por menor de artículos usados,466410,20.63409272,-100.45986641
3590262,Comercio al por menor de artículos usados,466410,20.59533282,-100.38821218
3556889,Comercio al por menor de artículos usados,466410,20.56753596,-100.39220706
3548285,Comercio al por menor de artículos usados,466410,20.60442555,-100.42973582
3545812,"Comercio al por menor de aceites y grasas lubricantes, aditivos y similares para vehículos de motor",468420,20.55738842,-99.97928325
8892245,Comercio al por menor de artículos usados,466410,20.63409272,-100.45986641
3612068,Comercio al por menor de artículos usados,466410,20.63409272,-100.45986641
8709851,Comercio al por menor de artículos usados,466410,20.37974398,-99.98774911
3589940,Comercio al por menor de artículos usados,466410,20.59327321,-100.38680451
8256807,Comercio al por menor de artículos usados,466410,20.53180162,-100.44141043
8256323,Comercio al por menor de artículos usados,466410,20.54990993,-100.41367228
3609518,Comercio al por menor de artículos usados,466410,20.66637191,-100.42170836
8823423,Comercio al por menor de artículos usados,466410,20.59319499,-100.38584628
3564964,Comercio al por menor de artículos usados,466410,20.38580926,-99.96070769
3605952,Comercio al por menor de artículos usados,466410,20.38683072,-99.98915643
8177275,Comercio al por menor de artículos usados,466410,20.62701753,-100.44754731
8338812,Comercio al por menor de artículos usados,466410,20.18741088,-100.14660573
3612207,Comercio al por menor de artículos usados,466410,20.63203934,-100.45381855
8256262,Comercio al por menor de artículos usados,466410,20.54714607,-100.40750911
3605409,Comercio al por menor de artículos usados,466410,20.60410301,-100.39552212
7833313,Comercio al por menor de artículos usados,466410,20.59225107,-100.38882158
8998146,Comercio al por menor de artículos usados,466410,20.57386275,-100.39709097
8161895,Comercio al por menor de artículos usados,466410,20.5687758,-100.41966836
3576412,Comercio al por menor de artículos usados,466410,20.38689348,-99.94425082
3556851,Comercio al por menor de artículos usados,466410,20.56780665,-100.39160527
8146923,Comercio al por menor de artículos usados,466410,20.76484012,-100.33685228
8793808,Comercio al por menor de artículos usados,466410,20.53671815,-100.44348741
8951045,Comercio al por menor de artículos usados,466410,20.55175665,-100.43759212
3582230,Comercio al por menor de artículos usados,466410,20.66754855,-100.42135597
3585220,Comercio al por menor de artículos usados,466410,20.67953971,-100.45327754
8794030,Comercio al por menor de artículos usados,466410,20.68237228,-100.45259013
3541332,Comercio al por menor de artículos usados,466410,20.69959857,-99.81364801
8178366,Comercio al por menor de artículos usados,466410,20.57370851,-100.39258802
3608303,Comercio al por menor de artículos usados,466410,20.59875718,-100.38552435
8223499,Comercio al por menor de artículos usados,466410,20.62698405,-100.47008374
8176860,Comercio al por menor de artículos usados,466410,20.56345301,-100.39006293
9126522,Comercio al por menor de artículos usados,466410,20.6285768,-100.29095036
8060104,Comercio al por menor de artículos usados,466410,20.64297383,-100.46575856
8793745,Comercio al por menor de artículos usados,466410,20.42290715,-99.99719085
8148065,Comercio al por menor de artículos usados,466410,20.57576531,-100.41158029
3606290,Comercio al por menor de artículos usados,466410,20.60045628,-100.39490707
3568329,Comercio al por menor de frutas y verduras frescas,461130,20.38236686,-99.9673046
8091533,Comercio al por menor de artículos usados,466410,20.65161282,-100.38480075
8891563,Comercio al por menor de artículos usados,466410,20.57117316,-100.39258321
3589950,Comercio al por menor de artículos usados,466410,20.59327321,-100.38680451
8078537,Comercio al por menor de regalos,465912,20.60420316,-100.39521984
3546629,Comercio al por menor de artículos usados,466410,20.56567386,-100.39704616
8176955,Comercio al por menor de artículos usados,466410,20.55868786,-100.39618645
8252884,Comercio al por menor de artículos usados,466410,20.38563774,-99.94238494
8253067,Comercio al por menor de artículos usados,466410,20.38190663,-99.94099703
9096832,Comercio al por menor de artículos usados,466410,20.73428849,-100.44578348
8828060,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.59692307,-100.40690448
3544434,Comercio al por menor de artículos usados,466410,20.59739246,-100.38622356
3600920,Comercio al por menor de artículos usados,466410,20.52259197,-100.45420289
3583530,Comercio al por menor de artículos usados,466410,20.64581402,-100.39781203
8892378,Comercio al por menor de artículos usados,466410,20.57321844,-100.39030238
3600614,Comercio al por menor de artículos usados,466410,20.54932938,-100.44071643
3610848,Comercio al por menor de artículos usados,466410,20.63292546,-100.46851231
3576940,Comercio al por menor de artículos usados,466410,20.3844004,-99.95734945
8252369,Comercio al por menor de artículos usados,466410,20.37512194,-99.95659335
8255874,Comercio al por menor de artículos usados,466410,20.55345042,-100.43745244
3556850,Comercio al por menor de artículos usados,466410,20.56774933,-100.39158413
8828145,Comercio al por menor de artículos usados,466410,20.46646144,-99.98879447
8178424,Comercio al por menor de artículos usados,466410,20.57173566,-100.39264282
3550162,Comercio al por menor de artículos usados,466410,20.59836917,-100.40008765
8177204,Comercio al por menor de artículos usados,466410,20.63268936,-100.45812582
8178266,Comercio al por menor de artículos usados,466410,20.55478551,-100.37602181
3587391,Comercio al por menor de artículos usados,466410,20.62113334,-100.44852817
3596779,Comercio al por menor de artículos usados,466410,20.57016106,-100.39254018
8252442,Comercio al por menor de artículos usados,466410,20.44334184,-99.98501493
8054847,Comercio al por menor de artículos usados,466410,20.6039754,-100.39117758
8553741,Comercio al por menor de artículos usados,466410,20.69668478,-99.81511
8162555,Comercio al por menor de artículos usados,466410,20.59424368,-100.43025698
8255580,Comercio al por menor de artículos usados,466410,20.52598977,-100.455378
3581446,Comercio al por menor de muebles para el hogar,466111,20.74530186,-100.44870205
3558478,Comercio al por menor de muebles para el hogar,466111,20.54055765,-100.43656059
3558459,Comercio al por menor de artículos usados,466410,20.54006804,-100.44069124
7813552,Comercio al por menor de artículos usados,466410,20.42519967,-99.99150249
3577310,Comercio al por menor de artículos usados,466410,20.37635068,-99.96403766
3564541,Comercio al por menor de artículos usados,466410,20.63285889,-100.39250968
3549193,Comercio al por menor de artículos usados,466410,20.52597491,-99.90286887
3547792,Comercio al por menor de discos y casetes,465211,20.56397228,-100.39385437
9128992,Comercio al por menor de artículos usados,466410,20.18796559,-100.14335342
3548148,Comercio al por menor de artículos usados,466410,20.60273486,-100.4262538
3548150,Comercio al por menor de artículos usados,466410,20.60273339,-100.42634895
3556461,Comercio al por menor de artículos usados,466410,20.39031837,-99.99552125
3548169,Comercio al por menor de artículos usados,466410,20.60277103,-100.42370538
3556556,Comercio al por menor de artículos usados,466410,20.38935102,-99.99434877
3557686,Comercio al por menor de artículos usados,466410,20.57334792,-100.39451713
8238842,Comercio al por menor de artículos usados,466410,20.46650222,-99.98546095
3588807,Comercio al por menor de artículos usados,466410,20.6026926,-100.39366076
8294132,Comercio al por menor de artículos usados,466410,20.3924565,-99.99344601
3606076,Comercio al por menor de artículos usados,466410,20.38404723,-99.99065957
8162432,Comercio al por menor de artículos usados,466410,20.58290722,-100.41731204
3556793,Comercio al por menor de artículos usados,466410,20.56737926,-100.38831817
9191155,Comercio al por menor de electrodomésticos menores y aparatos de línea blanca,466112,20.91585367,-99.56516403
8748590,Comercio al por menor de artículos usados,466410,20.65097484,-100.38904044
3590244,Comercio al por menor de artículos usados,466410,20.59200363,-100.3969786
8178304,Comercio al por menor de artículos usados,466410,20.56417248,-100.38968646
3581853,Comercio al por menor de artículos usados,466410,20.73674643,-100.44732043
3603106,Comercio al por menor de artículos usados,466410,20.18809991,-100.14385415
8238179,Comercio al por menor de blancos,463112,20.37436227,-99.9633856
8147607,Comercio al por menor de artículos usados,466410,20.78136567,-100.04194858
8455137,Comercio al por menor de artículos usados,466410,20.6860419,-99.81046314
8553996,Comercio al por menor de artículos usados,466410,20.69549374,-99.81918891
8597500,Comercio al por menor de artículos usados,466410,20.7858563,-100.04899303
8597560,Comercio al por menor de artículos usados,466410,20.7886596,-100.0478613
8685928,Comercio al por menor de artículos usados,466410,20.77905302,-100.0519767
8553758,Comercio al por menor de artículos usados,466410,20.69896268,-99.81826276
3541414,Comercio al por menor de artículos usados,466410,20.69073163,-99.81850403
8735473,Comercio al por menor de artículos usados,466410,20.55358335,-100.41310581
8730311,Comercio al por menor de artículos usados,466410,20.5510322,-100.4118645
8256613,Comercio al por menor de artículos usados,466410,20.55234697,-100.41610419
8256723,Comercio al por menor de artículos usados,466410,20.55067916,-100.41245394
8256364,Comercio al por menor de artículos usados,466410,20.43064245,-100.34826144
8255197,Comercio al por menor de artículos usados,466410,20.5220197,-100.45057112
9193637,Comercio al por menor de artículos usados,466410,20.52448941,-100.45064731
8879833,Comercio al por menor de artículos usados,466410,20.53536596,-100.40749676
3581532,Comercio al por menor de artículos usados,466410,20.74146016,-100.45029554
8339386,Comercio al por menor de artículos usados,466410,20.74132794,-100.44740166
8339448,Comercio al por menor de artículos usados,466410,20.73935208,-100.44743117
8238372,Comercio al por menor de artículos usados,466410,20.37675494,-99.96675441
8709813,Comercio al por menor de artículos usados,466410,20.38719742,-99.97690317
8253117,Comercio al por menor de artículos usados,466410,20.40050415,-99.99411479
8253121,Comercio al por menor de artículos usados,466410,20.40251295,-99.99100638
8092156,Comercio al por menor de artículos usados,466410,20.65129085,-100.38229093
8070199,Comercio al por menor de artículos usados,466410,20.64563433,-100.38445068
8162698,Comercio al por menor de artículos usados,466410,20.61645414,-100.46439865
3606695,Comercio al por menor de artículos usados,466410,20.78529914,-100.49312462
8851324,Comercio al por menor de artículos usados,466410,20.78826555,-100.49193018
8162202,Comercio al por menor de artículos usados,466410,20.62778114,-100.45742457
8162317,Comercio al por menor de artículos usados,466410,20.62578568,-100.46646642
8045588,Comercio al por menor de artículos usados,466410,20.64779482,-100.40893995
3582828,Comercio al por menor de artículos usados,466410,20.65451531,-100.39710002
8838776,Comercio al por menor de artículos usados,466410,20.65558189,-100.39622465
8092262,Comercio al por menor de artículos usados,466410,20.65409917,-100.39856678
8162562,Comercio al por menor de artículos usados,466410,20.59617368,-100.43044604
8162667,Comercio al por menor de artículos usados,466410,20.59746629,-100.43075791
8176827,Comercio al por menor de artículos usados,466410,20.5526522,-100.38788055
3603803,Comercio al por menor de artículos usados,466410,20.55191426,-100.38271275
8177080,Comercio al por menor de artículos usados,466410,20.56051662,-100.38493193
8729683,Comercio al por menor de artículos usados,466410,20.63180685,-100.469288
8070161,Comercio al por menor de artículos usados,466410,20.60151549,-100.39495347
8070162,Comercio al por menor de artículos usados,466410,20.60086596,-100.39492774
8078183,Comercio al por menor de artículos usados,466410,20.60228972,-100.38739083
8078544,Comercio al por menor de artículos usados,466410,20.60332199,-100.39425828
8077718,Comercio al por menor de artículos usados,466410,20.60464576,-100.39309605
8078731,Comercio al por menor de artículos usados,466410,20.60678781,-100.39259035
3588785,Comercio al por menor de artículos usados,466410,20.60327874,-100.39456808
8045856,Comercio al por menor de artículos usados,466410,20.64089768,-100.45233256
8045857,Comercio al por menor de artículos usados,466410,20.64105404,-100.45204914
8045871,Comercio al por menor de artículos usados,466410,20.63609501,-100.44827012
3605428,Comercio al por menor de artículos usados,466410,20.60414615,-100.39528151
3605443,Comercio al por menor de artículos usados,466410,20.60360164,-100.39513405
3605473,Comercio al por menor de artículos usados,466410,20.60310066,-100.3938941
8833226,Comercio al por menor de artículos usados,466410,20.60307521,-100.39397418
8147162,Comercio al por menor de artículos usados,466410,20.62613836,-100.27295066
8793231,Comercio al por menor de artículos usados,466410,20.61344812,-100.32223926
8792567,Comercio al por menor de artículos usados,466410,20.50019369,-100.13339415
3574929,Comercio al por menor de artículos usados,466410,20.50507094,-100.15003001
8455497,Comercio al por menor de artículos usados,466410,21.21548202,-99.47469305
8851325,Comercio al por menor de artículos usados,466410,20.38644976,-99.95497975
3578222,Comercio al por menor de artículos usados,466410,20.3909687,-99.97468712
8238218,Comercio al por menor de artículos usados,466410,20.38786446,-99.9743013
3578118,Comercio al por menor de artículos usados,466410,20.38522932,-99.98128578
8793451,Comercio al por menor de artículos usados,466410,20.38773622,-99.99365575
3579128,Comercio al por menor de artículos usados,466410,20.38454789,-99.99479644
3577313,Comercio al por menor de artículos usados,466410,20.37635068,-99.96403766
8294414,Comercio al por menor de artículos usados,466410,20.3897028,-99.99197187
3578668,Comercio al por menor de artículos usados,466410,20.3767613,-99.98985958
3578710,Comercio al por menor de artículos usados,466410,20.37552242,-99.97262888
3579240,Comercio al por menor de artículos usados,466410,20.38369853,-99.99111168
3553754,Comercio al por menor de artículos usados,466410,20.38974392,-100.00120092
7905703,Comercio al por menor de artículos usados,466410,20.40330673,-99.96812012
8238886,Comercio al por menor de artículos usados,466410,20.3847967,-99.95869503
8252315,Comercio al por menor de artículos usados,466410,20.3926211,-99.96525975
8252816,Comercio al por menor de artículos usados,466410,20.40249667,-99.96854359
3577171,Comercio al por menor de artículos usados,466410,20.37789483,-99.95811525
